user_id,age,age_group,gender,married,has_children,home_country,total_sessions,recency,total_trips,avg_total_usd_spent,avg_flight_usd_spent,avg_hotel_usd_spent,total_together,total_only_flights,total_only_hotels,booking_rate,total_cancellations,avg_cancellation_rate,avg_flight_discount_percentage,avg_hotel_discount_percentage,avg_dollars_saved_hotel,avg_dollars_saved_per_km,flight_discount_proportion,hotel_discount_proportion,both_discount_proportion,avg_km_flown,page_clicks_rate,average_clicks,avg_bags_checked,avg_hotel_nights,avg_hotel_rooms,avg_seats,hotel_bargain_hunter_index,flight_bargain_hunter_index,customersegment,Perk_Assigned
586887,38.0,35-44,1,1,0,0,8,0.0,5,3464.758,533.758,586.2,5,0,0,0.63,0,0.0,,,0.0,0.0,0.0,0.0,0.0,2564.89,26.75,26.75,0.2,1.4,1.2,1.2,,,2,One Free Hotel Night with Flight
586936,49.0,45-54,1,0,0,0,8,0.0,2,3271.09,609.49,1330.8,1,0,1,0.25,0,0.0,0.15,0.05,15.3,0.0,0.25,0.13,0.0,2425.79,11.0,11.0,0.5,11.5,2.0,1.5,0.09945,0.0,2,One Free Hotel Night with Flight
586953,40.0,35-44,1,0,1,0,8,37.0,4,1600.67,230.67,342.5,2,1,1,0.5,0,0.0,0.2,,0.0,0.0,0.5,0.0,0.0,1628.99,16.0,16.0,0.5,2.75,0.75,0.75,,0.0,3,Free Checked Bag
587134,40.0,35-44,1,0,0,0,8,0.0,1,573.42,573.42,0.0,1,0,0,0.13,0,0.0,0.45,0.25,0.0,0.02684,0.38,0.13,0.0,3769.84,12.625,12.625,0.0,0.0,1.0,1.0,0.0,0.00458964,1,Exclusive Discounts
587195,65.0,65+,0,0,1,0,8,22.0,1,635.91,463.91,172.0,1,0,0,0.13,0,0.0,0.05,0.1,0.0,0.00892,0.13,0.13,0.0,2737.68,12.375,12.375,0.0,2.0,1.0,1.0,0.0,5.798e-05,4,Free Hotel Meal
587233,55.0,55-64,1,1,1,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.38,0.0,,10.125,10.125,,,,,,,4,Free Hotel Meal
587234,40.0,35-44,1,0,1,1,9,0.0,3,3659.4066666666668,829.8566666666667,943.1833333333333,3,0,0,0.33,1,0.3333333333333333,0.03,0.03,3.92,0.0,0.0,0.11,0.11,8247.01,24.666666666666668,24.666666666666668,0.33,10.33,1.33,1.33,0.012936,0.0,0,Free Cancellation
587304,49.0,45-54,1,1,0,0,8,18.0,3,1191.7,91.0,366.9,2,0,1,0.38,0,0.0,0.13,0.07,1.33,0.02105,0.25,0.25,0.0,904.27,20.0,20.0,0.67,3.0,1.0,0.67,0.023275,0.000684125,2,One Free Hotel Night with Flight
587313,29.0,25-34,1,0,0,0,8,76.0,3,6026.636666666666,31.636666666666667,1998.3333333333333,1,0,2,0.38,0,0.0,0.05,,0.0,0.02351,0.13,0.0,0.0,712.51,11.25,11.25,0.0,9.67,1.0,0.33,,0.000152815,2,One Free Hotel Night with Flight
587373,52.0,45-54,1,1,0,0,8,0.0,5,5472.058,190.058,1056.4,4,0,1,0.63,0,0.0,0.03,0.02,0.0,0.0,0.13,0.13,0.0,1006.01,20.75,20.75,0.6,6.4,1.4,1.2,0.0,0.0,2,One Free Hotel Night with Flight
587459,49.0,45-54,1,1,0,0,8,0.0,4,653.27,354.27,74.75,2,2,0,0.5,0,0.0,,0.05,0.0,0.0,0.0,0.13,0.0,1916.13,18.875,18.875,0.25,0.5,0.5,1.0,0.0,,3,Free Checked Bag
587470,56.0,55-64,1,1,1,0,8,112.0,1,797.22,198.72,598.5,1,0,0,0.13,0,0.0,0.4,0.05,3.94,0.0,0.38,0.13,0.0,945.54,12.25,12.25,0.0,6.0,1.0,1.0,0.02561,0.0,1,Exclusive Discounts
587483,48.0,45-54,1,0,0,0,8,25.0,4,2740.4125,228.9125,627.875,2,1,1,0.5,0,0.0,0.01,0.08,2.25,0.0,0.13,0.38,0.0,1768.15,14.25,14.25,0.25,3.0,0.75,0.75,0.0684,0.0,3,Free Checked Bag
587538,41.0,35-44,1,0,1,0,9,101.0,3,3586.213333333333,188.21333333333334,1132.6666666666667,1,1,1,0.33,0,0.0,0.07,,0.0,0.01425,0.22,0.0,0.0,1391.98,16.88888888888889,16.88888888888889,0.0,2.33,1.33,1.0,,0.00021945,2,One Free Hotel Night with Flight
587577,51.0,45-54,1,1,0,1,8,93.0,2,2093.3,254.3,919.5,1,0,1,0.25,0,0.0,0.1,0.15,0.0,0.0,0.0,0.13,0.13,2882.47,16.25,16.25,0.0,3.5,1.0,0.5,0.0,0.0,1,Exclusive Discounts
587601,71.0,65+,1,1,0,1,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.5,0.0,0.0,,11.375,11.375,,,,,,,4,Free Hotel Meal
587642,71.0,65+,1,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.25,0.25,0.13,,12.875,12.875,,,,,,,4,Free Hotel Meal
587675,43.0,35-44,1,0,0,0,8,0.0,2,4486.71,2484.71,1001.0,1,1,0,0.25,1,0.5,0.05,,0.0,0.0,0.13,0.0,0.0,10098.2,29.625,29.625,2.5,3.5,0.5,2.5,,0.0,0,Free Cancellation
587698,21.0,18-24,1,0,0,0,9,47.0,1,720.7,470.7,250.0,1,0,0,0.11,0,0.0,0.2,,0.0,0.0,0.11,0.0,0.0,2766.44,10.666666666666666,10.666666666666666,0.0,2.0,1.0,1.0,,0.0,4,Free Hotel Meal
587753,73.0,65+,1,1,0,0,8,0.0,1,0.0,0.0,314.0,0,0,1,0.13,0,0.0,0.1,0.3,0.0,0.0,0.13,0.25,0.0,,8.25,8.25,,2.0,1.0,,0.0,0.0,1,Exclusive Discounts
587754,49.0,45-54,1,1,1,0,9,0.0,2,1280.185,1110.185,85.0,1,1,0,0.22,1,0.5,0.2,0.03,0.0,0.0,0.33,0.11,0.0,2319.84,16.0,16.0,4.0,0.5,0.5,5.5,0.0,0.0,0,Free Cancellation
587802,50.0,45-54,1,0,0,0,9,18.0,2,2827.54,616.54,1105.5,2,0,0,0.22,0,0.0,0.1,0.03,0.0,0.01708,0.11,0.11,0.0,4162.15,10.222222222222221,10.222222222222221,0.5,9.5,1.0,1.0,0.0,0.00018788,4,Free Hotel Meal
587810,53.0,45-54,1,0,1,0,8,39.0,3,2354.616666666667,336.6166666666667,672.6666666666666,2,1,0,0.38,0,0.0,0.05,,0.0,0.01885,0.13,0.0,0.0,1530.49,21.75,21.75,0.67,2.67,0.67,1.33,,0.000122525,3,Free Checked Bag
587899,37.0,35-44,1,0,0,0,8,110.0,2,922.005,408.005,257.0,2,0,0,0.25,0,0.0,0.08,,0.0,0.0,0.13,0.0,0.0,1573.67,11.625,11.625,0.0,1.0,1.5,1.5,,0.0,4,Free Hotel Meal
588013,28.0,25-34,0,0,0,1,8,32.0,1,3206.76,680.76,2526.0,1,0,0,0.13,0,0.0,0.35,0.25,0.0,0.0,0.0,0.13,0.13,3284.43,11.5,11.5,0.0,6.0,1.0,1.0,0.0,0.0,1,Exclusive Discounts
588048,44.0,35-44,1,1,0,0,8,0.0,3,879.0533333333333,403.05333333333334,158.66666666666666,1,2,0,0.38,0,0.0,0.05,0.08,0.0,0.0,0.13,0.25,0.0,2309.38,12.875,12.875,1.33,0.67,0.33,1.0,0.0,0.0,3,Free Checked Bag
588103,49.0,45-54,1,1,0,0,8,0.0,6,1445.475,516.475,154.83333333333334,5,1,0,0.75,0,0.0,0.02,,0.0,0.00283,0.13,0.0,0.0,2617.52,19.125,19.125,1.0,1.17,0.83,1.17,,7.358e-06,3,Free Checked Bag
588313,18.0,18-24,1,0,0,0,8,22.0,1,1140.72,768.72,372.0,1,0,0,0.13,0,0.0,0.1,,0.0,0.0,0.13,0.0,0.0,4165.27,17.875,17.875,1.0,2.0,1.0,1.0,,0.0,4,Free Hotel Meal
588355,47.0,45-54,1,1,0,0,8,130.0,3,2059.14,840.14,406.3333333333333,3,0,0,0.38,0,0.0,0.12,0.02,0.0,0.0,0.13,0.13,0.0,2825.94,15.0,15.0,0.67,2.0,1.67,1.67,0.0,0.0,4,Free Hotel Meal
588370,39.0,35-44,0,1,1,1,8,52.0,4,5104.9725,166.7725,1234.55,1,1,2,0.5,0,0.0,0.1,0.05,77.4,0.02251,0.25,0.13,0.13,2100.45,10.0,10.0,0.5,4.5,1.0,0.5,0.5031,0.00056275,2,One Free Hotel Night with Flight
588386,34.0,25-34,1,0,0,0,8,0.0,2,2505.69,1367.69,569.0,2,0,0,0.25,0,0.0,,,0.0,0.0,0.0,0.0,0.0,8592.84,18.75,18.75,1.0,6.0,1.0,1.0,,,4,Free Hotel Meal
588391,48.0,45-54,1,0,1,0,8,41.0,2,1877.845,296.845,790.5,2,0,0,0.25,0,0.0,,0.05,3.0,0.0,0.0,0.13,0.0,1333.19,14.125,14.125,0.5,4.0,1.5,1.5,0.0195,,4,Free Hotel Meal
588414,51.0,45-54,1,0,0,0,8,0.0,3,13411.803333333333,615.7533333333333,4265.35,3,0,0,0.38,0,0.0,0.07,0.05,4.99,0.0,0.25,0.25,0.0,2025.63,15.625,15.625,0.0,5.0,1.67,1.67,0.062375,0.0,2,One Free Hotel Night with Flight
588497,20.0,18-24,1,0,1,0,8,113.0,1,1317.71,467.71,850.0,1,0,0,0.13,0,0.0,,,0.0,0.0,0.0,0.0,0.0,2518.14,15.125,15.125,0.0,5.0,1.0,1.0,,,4,Free Hotel Meal
588507,50.0,45-54,1,0,0,0,8,0.0,3,4576.343333333333,1608.3433333333332,989.3333333333334,2,0,1,0.38,0,0.0,,0.05,8.29,0.0,0.0,0.25,0.0,10892.88,15.875,15.875,0.33,11.67,1.0,1.0,0.103625,,2,One Free Hotel Night with Flight
588526,18.0,18-24,1,0,1,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.13,0.0,,10.375,10.375,,,,,,,4,Free Hotel Meal
588560,24.0,18-24,1,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.25,0.0,0.0,,15.125,15.125,,,,,,,4,Free Hotel Meal
588582,49.0,45-54,1,0,0,0,8,16.0,2,1706.865,466.865,620.0,2,0,0,0.25,0,0.0,0.05,0.05,0.0,0.0,0.13,0.25,0.0,900.9,12.375,12.375,0.5,1.0,2.5,2.5,0.0,0.0,4,Free Hotel Meal
588677,34.0,25-34,1,1,1,0,8,109.0,3,536.7533333333333,326.7033333333333,70.01666666666667,3,0,0,0.38,0,0.0,0.03,0.05,0.71,0.0,0.0,0.13,0.13,1882.92,19.5,19.5,0.33,1.0,1.0,1.0,0.004615,0.0,4,Free Hotel Meal
588732,38.0,35-44,1,0,0,0,8,0.0,3,1618.6366666666668,245.63666666666666,457.6666666666667,2,1,0,0.38,0,0.0,0.1,,0.0,0.0232,0.25,0.0,0.0,1543.54,14.125,14.125,0.33,1.33,0.67,1.0,,0.00058,3,Free Checked Bag
588797,44.0,35-44,0,1,1,1,8,0.0,3,7632.906666666667,1895.1066666666666,1912.6,3,0,0,0.38,1,0.3333333333333333,0.22,0.02,34.89,0.03111,0.25,0.0,0.13,3595.57,37.625,37.625,3.33,8.33,3.0,4.33,0.0,0.00171105,0,Free Cancellation
588820,46.0,45-54,1,0,0,0,8,0.0,4,3023.2475,327.7475,673.875,4,0,0,0.5,0,0.0,0.03,0.04,39.94,0.00046,0.25,0.13,0.0,1802.27,12.625,12.625,0.75,3.5,1.0,1.0,0.207688,3.45e-06,4,Free Hotel Meal
588893,43.0,35-44,1,0,0,0,8,0.0,2,1534.695,263.095,635.8,2,0,0,0.25,0,0.0,0.23,0.03,7.43,0.00512,0.38,0.13,0.0,1400.49,14.5,14.5,0.5,2.0,1.0,1.0,0.028977,0.000447488,4,Free Hotel Meal
588919,54.0,45-54,1,1,1,0,8,111.0,2,1315.475,109.025,603.225,1,0,1,0.25,0,0.0,0.08,0.03,4.44,0.0,0.25,0.13,0.0,1287.54,16.25,16.25,1.0,5.0,1.0,0.5,0.017316,0.0,4,Free Hotel Meal
588970,24.0,18-24,1,0,1,0,8,0.0,3,0.0,0.0,1563.9333333333334,0,0,3,0.38,0,0.0,0.13,0.03,24.53,0.0,0.25,0.0,0.13,,12.25,12.25,,9.67,1.0,,0.0,0.0,2,One Free Hotel Night with Flight
589008,18.0,18-24,1,0,0,1,9,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.22,0.0,,11.11111111111111,11.11111111111111,,,,,,,4,Free Hotel Meal
589121,22.0,18-24,1,0,0,0,9,91.0,3,851.3533333333334,41.35333333333333,270.0,2,0,1,0.33,0,0.0,0.02,0.03,0.0,0.0,0.11,0.11,0.0,358.88,11.777777777777779,11.777777777777779,0.67,1.0,1.33,0.67,0.0,0.0,4,Free Hotel Meal
589140,30.0,25-34,1,0,1,0,8,64.0,1,1238.45,780.45,458.0,1,0,0,0.13,0,0.0,0.05,,0.0,0.0,0.13,0.0,0.0,4183.68,8.75,8.75,0.0,1.0,1.0,1.0,,0.0,4,Free Hotel Meal
589154,38.0,35-44,1,1,1,0,8,0.0,4,18287.8275,254.8275,4508.25,3,0,1,0.5,0,0.0,0.06,,0.0,0.00278,0.25,0.0,0.0,1930.27,18.25,18.25,0.25,13.25,1.25,0.75,,4.17e-05,2,One Free Hotel Night with Flight
589162,50.0,45-54,1,0,1,0,9,95.0,3,2305.2366666666667,502.43666666666667,600.9333333333333,3,0,0,0.33,0,0.0,0.07,0.07,5.65,0.0,0.11,0.22,0.0,3044.55,16.0,16.0,0.0,4.33,1.0,1.0,0.08701,0.0,4,Free Hotel Meal
589164,45.0,45-54,1,1,1,0,8,0.0,4,4210.6025,342.6025,967.0,4,0,0,0.5,0,0.0,,0.01,0.0,0.0,0.0,0.13,0.0,2053.1,15.125,15.125,0.25,5.0,1.0,1.0,0.0,,2,One Free Hotel Night with Flight
589171,36.0,35-44,1,1,1,0,10,119.0,1,975.01,695.01,280.0,1,0,0,0.1,0,0.0,0.15,,0.0,0.0,0.1,0.0,0.0,3766.25,16.8,16.8,0.0,5.0,1.0,1.0,,0.0,4,Free Hotel Meal
589228,51.0,45-54,0,1,0,0,8,0.0,4,1942.07,379.07,390.75,4,0,0,0.5,1,0.25,0.11,0.04,0.0,0.0224,0.38,0.13,0.0,2457.6,31.25,31.25,0.5,3.0,1.25,1.25,0.0,0.00093632,2,One Free Hotel Night with Flight
589259,38.0,35-44,0,1,1,0,8,51.0,2,2044.445,368.445,838.0,1,0,1,0.25,0,0.0,0.05,0.05,0.0,0.0,0.13,0.13,0.0,4183.68,19.5,19.5,1.0,4.0,1.0,0.5,0.0,0.0,2,One Free Hotel Night with Flight
589306,40.0,35-44,1,0,1,0,8,90.0,4,1920.59,262.49,414.525,4,0,0,0.5,0,0.0,,0.05,4.84,0.0,0.0,0.25,0.0,1476.74,20.375,20.375,0.75,2.5,1.0,1.0,0.0605,,4,Free Hotel Meal
589311,42.0,35-44,1,1,1,0,8,0.0,4,3724.34,232.34,873.0,1,1,2,0.5,0,0.0,0.03,,0.0,0.0,0.13,0.0,0.0,2400.98,13.75,13.75,0.25,4.0,0.75,0.5,,0.0,2,One Free Hotel Night with Flight
589404,41.0,35-44,1,0,1,0,8,36.0,4,5320.635,143.635,1294.25,2,0,2,0.5,1,0.25,,0.03,0.0,0.0,0.0,0.25,0.0,1681.5,50.5,50.5,0.0,9.25,2.25,0.5,0.0,,2,One Free Hotel Night with Flight
589405,42.0,35-44,1,1,1,1,8,41.0,2,1294.345,62.345,616.0,1,0,1,0.25,0,0.0,0.1,0.08,0.0,0.0,0.25,0.13,0.0,659.08,6.5,6.5,0.5,2.5,1.0,0.5,0.0,0.0,4,Free Hotel Meal
589414,46.0,45-54,1,1,1,0,8,91.0,1,515.95,344.95,171.0,1,0,0,0.13,0,0.0,0.8,0.2,0.0,0.02968,0.5,0.25,0.0,2051.03,9.625,9.625,1.0,1.0,1.0,1.0,0.0,0.011872,1,Exclusive Discounts
589489,42.0,35-44,1,0,0,0,8,0.0,7,3746.31,408.91,476.77142857142854,5,1,1,0.88,0,0.0,0.04,0.07,26.93,0.01187,0.25,0.63,0.0,2797.18,26.0,26.0,0.29,2.86,0.86,0.86,1.187613,0.0001187,3,Free Checked Bag
589539,22.0,18-24,1,0,0,0,8,88.0,2,0.0,0.0,8299.0,0,0,2,0.25,0,0.0,0.05,,0.0,0.0,0.13,0.0,0.0,,12.125,12.125,,10.0,2.0,,,0.0,2,One Free Hotel Night with Flight
589630,49.0,45-54,1,1,1,0,8,0.0,4,3113.275,391.075,680.55,2,1,1,0.5,0,0.0,0.11,0.03,6.1,0.0,0.5,0.13,0.0,2343.39,18.5,18.5,0.0,5.0,1.0,1.0,0.02379,0.0,3,Free Checked Bag
589650,39.0,35-44,1,0,0,1,8,0.0,3,1393.94,235.94,386.0,2,0,1,0.38,0,0.0,0.13,0.02,0.0,0.02741,0.25,0.13,0.0,1225.47,29.875,29.875,0.33,1.67,1.67,1.0,0.0,0.000890825,2,One Free Hotel Night with Flight
589758,47.0,45-54,1,1,0,0,8,17.0,5,1335.902,366.902,193.8,4,0,1,0.63,0,0.0,0.02,,0.0,0.00304,0.25,0.0,0.0,2676.96,29.125,29.125,0.4,1.8,1.0,0.8,,1.52e-05,2,One Free Hotel Night with Flight
589775,49.0,45-54,1,0,0,1,8,24.0,3,720.5866666666667,250.38666666666666,156.73333333333332,2,0,1,0.38,0,0.0,0.18,0.07,10.6,0.0,0.38,0.13,0.0,1827.73,12.25,12.25,0.33,1.67,1.33,1.0,0.09646,0.0,1,Exclusive Discounts
589812,49.0,45-54,1,1,1,0,8,126.0,1,1035.91,590.36,445.55,1,0,0,0.13,0,0.0,0.1,0.3,3.35,0.0,0.13,0.25,0.0,3554.1,12.5,12.5,1.0,1.0,1.0,1.0,0.25125,0.0,1,Exclusive Discounts
589822,21.0,18-24,1,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,,6.625,6.625,,,,,,,4,Free Hotel Meal
589868,42.0,35-44,1,1,0,0,8,0.0,3,728.1833333333333,498.18333333333334,76.66666666666667,2,0,1,0.38,0,0.0,0.05,,0.0,0.0,0.13,0.0,0.0,4154.47,17.25,17.25,0.33,0.67,1.0,0.67,,0.0,4,Free Hotel Meal
589884,27.0,25-34,0,1,0,0,8,0.0,3,1120.8066666666666,162.80666666666667,319.3333333333333,1,1,1,0.38,0,0.0,0.05,,0.0,0.0,0.25,0.0,0.0,1349.69,17.625,17.625,1.0,4.67,0.67,0.67,,0.0,3,Free Checked Bag
589977,51.0,45-54,1,1,0,1,8,19.0,4,2104.8925,142.89,490.5,4,0,0,0.5,0,0.0,0.23,,0.0,0.01833,0.5,0.0,0.0,883.81,25.5,25.5,0.5,2.5,1.0,1.0,,0.00210795,1,Exclusive Discounts
589995,50.0,45-54,1,1,0,0,8,43.0,3,643.0466666666666,317.0466666666667,108.66666666666667,2,1,0,0.38,0,0.0,0.18,0.12,0.0,0.00101,0.5,0.13,0.13,1523.35,17.5,17.5,1.0,0.33,1.0,1.33,0.0,9.09e-05,1,Exclusive Discounts
590014,20.0,18-24,1,0,0,1,8,136.0,1,627.22,627.22,0.0,1,0,0,0.13,0,0.0,0.1,0.2,0.0,0.0,0.13,0.25,0.0,3278.23,8.625,8.625,0.0,0.0,1.0,1.0,0.0,0.0,1,Exclusive Discounts
590040,39.0,35-44,1,0,0,1,8,0.0,6,4460.543333333333,186.34333333333333,712.3666666666667,4,1,1,0.75,0,0.0,0.08,0.02,3.35,0.00788,0.25,0.0,0.13,1428.55,24.625,24.625,0.5,3.83,0.83,0.83,0.0,0.0001576,3,Free Checked Bag
590077,39.0,35-44,1,0,0,0,8,39.0,3,2138.1133333333332,369.41333333333336,589.5666666666667,3,0,0,0.38,1,0.3333333333333333,0.07,0.08,13.47,0.00196,0.25,0.25,0.0,2167.04,24.0,24.0,1.0,4.67,1.33,1.33,0.2694,3.43e-05,4,Free Hotel Meal
590095,38.0,35-44,1,0,0,0,8,51.0,1,4065.28,41.28,4024.0,1,0,0,0.13,0,0.0,0.3,,0.0,0.0,0.25,0.0,0.0,452.9,18.375,18.375,1.0,8.0,1.0,1.0,,0.0,2,One Free Hotel Night with Flight
590103,49.0,45-54,1,1,0,0,9,31.0,3,1321.1933333333334,227.19333333333333,364.6666666666667,3,0,0,0.33,0,0.0,0.07,0.02,0.0,0.0,0.22,0.11,0.0,2056.32,17.88888888888889,17.88888888888889,0.33,2.0,1.0,1.0,0.0,0.0,4,Free Hotel Meal
590123,60.0,55-64,1,1,0,0,8,0.0,1,3608.17,2360.17,1248.0,1,0,0,0.13,0,0.0,0.35,,0.0,0.0,0.25,0.0,0.0,7081.18,11.625,11.625,1.0,12.0,1.0,2.0,,0.0,4,Free Hotel Meal
590130,59.0,55-64,1,0,0,0,8,0.0,2,765.675,480.325,142.675,2,0,0,0.25,0,0.0,0.18,0.08,5.08,0.00872,0.25,0.0,0.13,3021.83,11.875,11.875,0.0,1.0,1.0,1.0,0.0,0.0003924,4,Free Hotel Meal
590163,41.0,35-44,1,0,1,0,9,46.0,4,3358.3125,245.3125,778.25,3,0,1,0.44,0,0.0,0.11,,0.0,0.00975,0.33,0.0,0.0,1744.66,14.777777777777779,14.777777777777779,0.0,3.5,1.5,1.0,,0.000353925,2,One Free Hotel Night with Flight
590202,44.0,35-44,1,0,0,0,8,56.0,4,2851.39,430.39,605.25,4,0,0,0.5,0,0.0,0.04,0.03,0.0,0.00712,0.13,0.0,0.13,2274.25,17.75,17.75,0.5,2.25,1.25,1.25,0.0,3.7024e-05,4,Free Hotel Meal
590227,49.0,45-54,1,0,0,1,8,21.0,2,2512.18,213.78,1149.2,2,0,0,0.25,0,0.0,0.08,0.03,10.2,0.0164,0.13,0.13,0.0,632.68,11.125,11.125,1.0,3.0,2.0,2.0,0.03978,0.00017056,2,One Free Hotel Night with Flight
590230,28.0,25-34,1,0,0,0,8,35.0,3,1875.0033333333333,315.00333333333333,520.0,3,0,0,0.38,1,0.3333333333333333,0.08,,0.0,0.0,0.13,0.0,0.0,1403.92,27.125,27.125,1.33,2.33,1.33,1.33,,0.0,4,Free Hotel Meal
590379,53.0,45-54,1,1,0,0,8,23.0,4,3151.76,761.76,597.5,4,0,0,0.5,0,0.0,,,0.0,0.0,0.0,0.0,0.0,3418.64,17.375,17.375,0.25,2.25,1.25,1.25,,,2,One Free Hotel Night with Flight
590394,42.0,35-44,1,1,1,0,8,75.0,2,1161.565,53.565,554.0,1,0,1,0.25,0,0.0,0.1,0.1,0.0,0.0,0.25,0.13,0.13,537.8,12.125,12.125,0.0,2.0,1.0,0.5,0.0,0.0,1,Exclusive Discounts
590397,18.0,18-24,1,0,0,0,8,0.0,2,0.0,0.0,1432.5,0,0,2,0.25,0,0.0,0.23,0.03,0.0,0.0,0.38,0.0,0.13,,11.625,11.625,,11.5,1.0,,0.0,0.0,1,Exclusive Discounts
590400,45.0,45-54,1,1,0,1,8,0.0,4,3416.0875,76.8875,834.8,3,0,1,0.5,0,0.0,0.03,0.16,18.13,0.00883,0.13,0.38,0.0,595.01,14.0,14.0,0.75,3.5,1.25,0.75,1.102304,3.4437e-05,2,One Free Hotel Night with Flight
590404,52.0,45-54,1,1,1,0,8,0.0,4,2311.5575,492.5575,454.75,4,0,0,0.5,0,0.0,0.08,,0.0,0.00311,0.38,0.0,0.0,2169.05,20.375,20.375,0.5,3.25,1.25,1.25,,9.4544e-05,4,Free Hotel Meal
590412,41.0,35-44,1,0,0,0,8,151.0,1,955.86,715.86,240.0,1,0,0,0.13,0,0.0,0.35,0.1,0.0,0.0,0.25,0.13,0.13,4142.84,18.25,18.25,1.0,2.0,1.0,1.0,0.0,0.0,1,Exclusive Discounts
590420,27.0,25-34,1,0,1,0,8,0.0,5,2641.294,189.294,490.4,3,0,2,0.63,1,0.2,0.02,,0.0,0.0084,0.13,0.0,0.0,2034.8,109.125,109.125,0.2,3.0,1.2,0.8,,2.184e-05,2,One Free Hotel Night with Flight
590429,57.0,55-64,1,0,0,0,8,0.0,3,1000.6566666666666,232.65666666666667,256.0,1,2,0,0.38,0,0.0,,0.1,0.0,0.0,0.0,0.25,0.0,966.52,15.875,15.875,0.33,0.67,0.33,1.33,0.0,,3,Free Checked Bag
590434,54.0,45-54,0,0,0,0,8,47.0,3,2595.4333333333334,409.43333333333334,728.6666666666666,2,1,0,0.38,0,0.0,0.03,,0.0,0.0,0.13,0.0,0.0,2324.21,17.75,17.75,1.0,1.67,0.67,1.0,,0.0,3,Free Checked Bag
590442,45.0,45-54,1,1,0,0,8,0.0,4,1283.475,313.475,242.5,4,0,0,0.5,0,0.0,,,0.0,0.0,0.0,0.0,0.0,1694.56,16.25,16.25,0.0,2.75,1.0,1.0,,,4,Free Hotel Meal
590468,23.0,18-24,1,0,0,0,8,142.0,2,793.515,12.515,390.5,0,1,1,0.25,0,0.0,0.15,0.23,0.0,0.04171,0.13,0.13,0.13,150.03,22.375,22.375,0.5,5.5,0.5,0.5,0.0,0.000813345,1,Exclusive Discounts
590471,55.0,55-64,1,1,0,1,10,0.0,4,1891.0275,1725.0275,41.5,2,2,0,0.4,0,0.0,0.11,0.04,0.0,0.0,0.2,0.1,0.0,6180.72,14.4,14.4,0.75,0.25,0.75,1.75,0.0,0.0,3,Free Checked Bag
590473,48.0,45-54,1,1,0,0,8,98.0,2,788.165,710.165,39.0,1,1,0,0.25,0,0.0,0.08,0.18,0.0,0.0,0.13,0.25,0.0,3573.07,26.125,26.125,0.0,0.5,0.5,1.0,0.0,0.0,3,Free Checked Bag
590558,27.0,25-34,1,1,0,0,9,72.0,3,5311.736666666667,43.336666666666666,1756.1333333333334,1,0,2,0.33,0,0.0,,0.12,20.7,0.0,0.0,0.33,0.0,701.38,14.88888888888889,14.88888888888889,0.33,5.0,1.33,0.33,0.81972,,2,One Free Hotel Night with Flight
590659,36.0,35-44,1,0,0,0,8,42.0,1,0.0,0.0,360.0,0,0,1,0.13,0,0.0,0.45,,0.0,0.0,0.25,0.0,0.0,,10.375,10.375,,4.0,1.0,,,0.0,1,Exclusive Discounts
590697,44.0,35-44,1,0,0,0,8,16.0,3,3599.7533333333336,116.75333333333333,1161.0,1,0,2,0.38,0,0.0,0.17,0.03,0.0,0.0,0.38,0.13,0.0,678.52,11.75,11.75,0.0,4.33,1.67,1.0,0.0,0.0,2,One Free Hotel Night with Flight
590744,21.0,18-24,1,0,0,0,8,28.0,1,1029.25,543.25,486.0,1,0,0,0.13,0,0.0,0.25,0.15,0.0,0.0,0.13,0.0,0.13,2959.34,19.375,19.375,0.0,3.0,1.0,1.0,0.0,0.0,1,Exclusive Discounts
590829,44.0,35-44,1,0,0,0,8,0.0,3,1427.0033333333333,184.00333333333333,414.3333333333333,2,0,1,0.38,0,0.0,,,0.0,0.0,0.0,0.0,0.0,1701.21,20.0,20.0,0.67,3.0,1.33,0.67,,,4,Free Hotel Meal
590843,35.0,35-44,1,1,1,0,8,0.0,2,0.0,0.0,2193.5,0,0,2,0.25,0,0.0,,,0.0,0.0,0.0,0.0,0.0,,8.625,8.625,,12.0,1.5,,,,2,One Free Hotel Night with Flight
590905,41.0,35-44,1,1,0,0,8,0.0,4,2617.69,209.09,602.15,3,0,1,0.5,0,0.0,0.1,0.03,3.91,0.01604,0.25,0.13,0.13,1147.04,16.25,16.25,0.5,2.75,1.5,1.25,0.015249,0.000401,2,One Free Hotel Night with Flight
